198,60
197,61
196,61
195,61
194,61
193,61
192,61
191,61
190,61
189,61
188,61
187,61
186,61
185,61
184,61
183,61
182,61
181,61
180,61
179,61
178,61
177,62
176,62
175,62
174,63
173,64
172,65
171,66
170,67
169,68
168,69
167,70
166,71
165,72
164,73
163,74
162,75
161,76
160,77
159,77
158,78
157,78
156,78
155,79
154,79
153,79
152,79
151,79
150,79
149,79
148,79
147,79
146,79
145,79
144,79
143,79
142,79
141,79
140,79
139,79
138,79
137,80
136,81
135,82
134,83
133,84
132,85
131,85
130,85
129,85
128,86
127,87
126,88
125,89
124,90
123,91
122,91
121,91
120,92
119,93
118,92
117,92
116,91
115,90
114,89
113,89
112,90
111,91
110,92
109,93
108,94
107,95
106,96
105,97
104,98
103,99
102,100
101,101
100,102
99,103
98,103
97,103
96,103
95,103
94,102
93,102
92,102
91,102
90,101
89,100
88,100
87,99
86,99
85,99
84,99
83,99
82,99
81,99
80,99
79,99
78,99
77,99
76,99
75,99
74,99
73,100
72,101
71,101
70,101
69,101
68,101
67,101
66,101
65,101
64,101
63,101
62,101
61,101
60,101
59,101
58,101
57,101
56,101
55,101
54,101
53,101
52,101
51,101
50,102
49,102
48,102
47,102
46,102
45,102
44,102
43,102
42,101
41,100
40,99
39,98
38,97
37,97
36,97
35,96
35,95
35,94
34,93
33,92
33,91
33,90
33,89
33,88
33,87
33,86
33,85
33,84
33,83
33,82
33,81
33,80
33,79
33,78
33,77
33,76
33,75
33,74
33,73
33,72
33,71
33,70
33,69
33,68
33,67
33,66
33,65
33,64
33,63
33,62
33,61
33,60
33,59
33,58
33,57
33,56
33,55
33,54
33,53
33,52
33,51
33,50
33,49
33,48
33,47
33,46
34,45
34,44
34,43
35,42
