47,151
47,150
46,149
45,148
44,147
43,146
42,145
41,144
40,143
39,142
38,141
37,140
36,139
35,138
34,137
33,136
32,135
32,134
31,133
31,132
30,131
30,130
30,129
29,128
29,127
29,126
29,125
29,124
28,123
28,122
28,121
28,120
29,119
30,118
31,117
30,116
30,115
29,114
29,113
30,112
31,111
32,110
33,109
34,108
35,107
36,106
37,105
38,104
39,103
40,102
40,101
39,100
38,99
37,98
36,97
35,96
35,95
35,94
34,93
33,92
33,91
33,90
33,89
33,88
33,87
33,86
34,85
34,84
34,83
34,82
34,81
34,80
35,79
35,78
35,77
35,76
35,75
34,74
34,73
35,72
36,71
37,70
38,69
39,68
40,67
41,66
42,65
42,64
42,63
42,62
42,61
43,60
43,59
44,58
45,57
46,56
47,55
48,55
49,55
50,55
51,55
52,55
53,55
54,55
55,55
56,55
57,55
58,55
59,55
60,54
61,53
62,52
63,51
64,50
65,49
66,48
67,47
68,47
69,47
70,47
71,47
72,47
73,47
74,46
75,46
76,46
77,46
78,46
79,46
80,45
81,45
82,45
83,45
84,45
85,45
86,45
87,44
88,43
89,43
90,43
91,43
92,43
93,43
94,43
95,43
96,43
97,43
98,43
99,43
100,43
101,43
102,43
103,43
104,43
105,43
106,43
107,43
108,43
109,43
110,43
111,43
112,43
113,43
114,44
115,44
116,45
117,45
118,45
119,45
120,45
121,45
122,45
123,45
124,44
125,44
126,43
127,43
128,43
129,42
130,42
131,41
132,41
133,40
134,40
135,39
136,39
137,39
138,38
