4,100
5,100
6,100
7,100
8,100
9,100
10,100
11,100
12,99
13,98
14,97
15,96
16,95
17,94
18,93
19,92
20,91
21,90
22,89
23,88
24,87
25,86
26,85
27,84
28,83
29,82
30,81
31,80
32,79
33,78
33,77
34,76
35,75
36,74
36,73
37,72
38,71
39,70
39,69
40,68
41,67
42,66
43,66
44,66
45,65
46,65
47,65
48,65
49,65
50,65
51,66
52,66
53,66
54,67
55,67
56,68
57,69
58,70
59,70
60,71
61,71
62,72
63,73
64,74
65,75
66,76
67,77
68,78
69,79
70,80
71,81
72,82
73,83
74,84
75,85
76,85
77,86
78,86
79,87
80,87
81,88
82,88
83,88
84,88
85,88
86,88
87,88
88,88
89,88
90,88
91,88
92,88
93,88
94,88
95,88
96,88
97,88
98,88
99,88
100,88
101,89
102,90
103,91
104,92
105,93
106,94
107,95
108,96
109,97
110,98
111,99
112,100
113,101
114,102
115,103
116,104
117,104
118,105
119,106
120,107
121,108
122,109
123,110
124,111
125,112
126,113
127,114
128,115
129,116
130,117
131,118
132,119
133,120
134,121
135,122
136,123
137,124
138,125
139,126
140,127
141,128
142,129
143,130
144,131
145,132
146,133
147,133
148,134
149,135
150,136
151,137
152,138
153,139
154,140
155,141
156,142
157,143
158,144
159,145
160,146
161,147
162,148
163,149
164,150
165,151
166,152
167,153
168,154
169,155
170,156
171,157
172,158
172,159
173,160
173,161
174,162
175,163
175,164
176,165
177,166
177,167
178,168
178,169
179,170
179,171
179,172
180,173
181,174
182,175
183,176
184,177
185,178
185,179
185,180
186,181
186,182
187,183
187,184
188,185
189,186
190,187
191,188
192,188
193,189
194,190
195,191
196,192
197,193
198,193
199,193
200,193
201,193
202,193
203,193
204,193
205,193
206,193
207,193
208,192
209,192
210,191
211,190
212,190
213,190
214,189
215,188
216,187
217,186
218,185
219,184
220,183
221,182
222,181
223,180
224,179
225,178
226,177
226,176
226,175
225,174
225,173
225,172
226,171
227,170
228,169
229,168
230,167
231,166
232,165
233,164
234,163
235,162
236,162
237,161
238,161
239,161
240,160
