4,100
5,101
6,102
7,103
8,103
9,102
10,101
11,100
12,99
13,98
14,97
15,96
16,95
17,94
18,93
19,92
20,91
21,90
22,89
23,88
24,87
25,86
26,85
27,84
28,83
29,82
30,81
31,80
32,79
33,78
33,77
34,76
35,75
36,74
36,73
37,72
38,71
39,70
39,69
40,68
41,67
42,66
43,66
44,66
45,65
46,65
47,65
48,65
49,65
50,65
51,66
52,66
53,66
54,67
55,67
56,68
57,69
58,70
59,70
60,71
61,71
62,72
63,73
64,74
65,75
66,76
67,77
68,78
69,79
70,80
71,81
72,82
73,83
74,84
75,85
76,86
77,87
78,88
79,89
80,90
81,91
81,92
81,93
81,94
82,95
83,96
84,97
84,98
85,99
86,100
87,101
88,102
89,103
90,104
91,105
92,106
93,107
94,108
95,109
96,110
97,111
98,112
99,113
100,114
101,115
102,116
103,117
104,118
105,119
106,120
107,121
108,122
109,123
110,124
111,125
112,126
113,127
114,128
115,129
116,130
117,131
118,132
119,133
120,134
121,135
122,136
123,137
124,138
125,139
126,140
127,141
128,142
129,143
130,143
131,143
132,143
133,144
134,145
135,146
136,147
137,148
138,149
139,150
140,151
140,152
140,153
140,154
140,155
140,156
140,157
141,158
141,159
142,160
143,161
144,162
145,163
146,164
147,165
148,166
149,167
150,168
151,169
152,170
153,170
154,170
155,171
156,171
157,172
158,172
159,173
160,173
161,174
162,174
163,175
164,175
165,175
166,176
167,176
168,177
169,177
170,178
171,178
172,179
173,179
174,179
175,180
